tracking_id	SANO_0	SANO_1	SANO_2	CANCER_0	CANCER_1	CANCER_2
MSTRG.10333	3.56361	1.09005	2.66399	2.37892	5.57785	4.91731
MSTRG.10334	7.00852	2.90637	3.54336	4.88128	10.407	15.354
MSTRG.10335	0.726488	1.73469	1.59179	1.38463	2.33066	0.969195
MSTRG.10336	1.84982	0.17951	0.244917	0.494131	0.586475	2.60708
MSTRG.10337	51.8407	35.3714	42.725	38.5181	29.8853	45.9827
MSTRG.10338	0.139236	0.0684611	0.240804	0.132498	1.96121	0.354212
MSTRG.10339	3.79833	3.89662	7.07525	3.1605	9.5432	13.0272
MSTRG.1034	1.15651	1.91917	1.78799	0.978257	1.79291	0.929089
MSTRG.10340	70.2113	36.3754	61.5873	26.567	12.2633	9.08977
MSTRG.10341	103.273	117.962	140.309	115.627	101.015	149.548
MSTRG.10342	59.5529	21.9612	31.2105	50.3741	63.3079	191.369
MSTRG.10343	0.481996	0.237017	0.101365	0.408219	0.683512	0.130014
MSTRG.10344	329.892	155.472	258.711	219.907	209.771	306.588
MSTRG.10345	15.2159	8.47277	4.7349	14.0907	10.1272	4.8341
MSTRG.10346	0	0.622833	0.407614	0.883648	0.645597	2.33991
MSTRG.10347	6.13289	6.49332	4.28528	6.47363	14.6222	19.9052
MSTRG.10348	2.87899	2.32795	2.44712	1.63619	2.26351	2.18035
MSTRG.10349	18.0309	26.0957	16.2351	29.776	20.2913	27.8954
MSTRG.1035	0.124544	0.595112	0.524548	0.256285	1.28388	0.0667025
MSTRG.10350	3.49764	5.45343	2.59523	4.63253	2.41355	1.75
MSTRG.10351	208.621	131.709	75.191	221.202	87.5869	62.2295
MSTRG.10352	2.97943	2.17198	2.16322	3.13093	6.8561	5.28917
MSTRG.10353	0	0.0736486	0.0627798	0	0.387728	28.4613
MSTRG.10354	96.2508	54.8673	68.6958	63.2109	114.987	127.806
MSTRG.10355	0.7573	0.220496	0.279535	0.26208	0.21958	12.772
MSTRG.10356	13.0672	9.08178	13.4553	7.69167	10.5618	19.2496
MSTRG.10357	0.828596	0.22634	0.3474	0.60354	1.04396	5.54715
MSTRG.10358	39.2119	22.7457	26.8679	24.9168	21.569	29.3055
MSTRG.10359	2.24102	1.26049	1.46987	1.50788	1.80479	5.4283
MSTRG.1036	4.04085	3.63668	3.39149	4.86837	8.34925	3.24008
MSTRG.10360	11.2056	2.86827	5.59551	5.08266	1.20847	12.1305
MSTRG.10361	12.178	7.01357	7.20931	9.11325	15.2468	36.7356
MSTRG.10362	1.89748	0.75156	0.375674	1.33752	2.01712	7.11365
MSTRG.10363	417.012	389.595	498.821	357.953	441.141	1026.71
MSTRG.10364	5.07291	4.36063	4.13843	4.60971	8.07899	12.6272
MSTRG.10365	7.86494	5.37037	4.82483	5.84367	12.1631	10.2712
MSTRG.10366	5.16443	9.5301	5.50943	10.4089	9.39813	5.98013
MSTRG.10367	0.335129	0.0914252	0.0781015	0.0853904	0.196678	0.11609
MSTRG.10368	0.85413	0.116658	0.169114	0.12042	0.739846	0.813239
MSTRG.10369	0.826052	0.347667	0.35289	0.697072	1.51033	5.65507
MSTRG.1037	6.1844	3.04342	10.4468	4.47586	7.63199	0.80981
MSTRG.10370	42.9037	10.4552	23.6979	20.7783	7.17208	26.6664
MSTRG.10371	7.46955	1.8707	2.65378	4.43357	2.6836	3.85141
MSTRG.10372	11.5988	15.419	16.6481	14.9322	25.1031	56.1035
MSTRG.10373	9.20563	8.231	10.8163	13.0032	9.63769	18.1751
MSTRG.10374	18.0348	8.22248	10.0912	10.2538	12.8343	25.3815
MSTRG.10375	110.553	59.3838	53.6314	49.1713	24.314	23.3531
MSTRG.10376	157.069	136.959	142.469	122.111	93.5342	125.544
MSTRG.10377	2.2576	0.280433	0.316146	0.638316	2.74224	1.99961
MSTRG.10378	2.03086	0.794304	1.58683	1.87402	1.04675	0.741594
MSTRG.10379	94.9014	65.1986	58.2972	89.5785	93.1139	140.319
MSTRG.1038	108.112	160.078	158.304	162.807	182.262	538.664
MSTRG.10380	4079.79	5635.63	4855.14	7406.07	2259.21	3005.86
MSTRG.10381	23.6623	11.9696	12.3481	20.5297	55.0878	66.4067
MSTRG.10382	16.0699	13.9165	17.8099	11.988	18.4128	74.3555
MSTRG.10383	1.01538	0.18722	0.0532143	0.858884	2.51862	2.03929
MSTRG.10384	2.98722	1.26316	1.15224	3.48699	2.5828	0.0639947
MSTRG.10385	183.052	50.0241	63.5209	151.42	377.433	284.977
MSTRG.10386	3.05132	1.25098	1.33907	2.83253	5.90286	10.8596
MSTRG.10387	0.454683	0.0584918	0	0	0	0
MSTRG.10388	4.31556	1.11699	2.88964	2.90135	4.81648	8.57269
MSTRG.10389	0.450803	1.01333	1.41675	0.820313	0.236654	2.7538
MSTRG.1039	4.28146	6.89256	8.15686	5.66013	2.97082	1.62575
MSTRG.10390	20.5791	7.19153	7.92813	13.0784	26.0601	37.0858
MSTRG.10391	4.37351	37.1957	31.8498	252.847	5.25633	3.07841
MSTRG.10392	53.4672	63.4867	31.8805	88.2988	85.3634	48.015
MSTRG.10393	22.1491	10.3491	18.4694	9.62643	23.6844	29.822
MSTRG.10394	25.9962	18.1685	22.2061	23.1761	37.8107	85.5792
MSTRG.10395	12.0355	9.28874	9.29636	13.4156	21.9953	30.1381
MSTRG.10396	12.201	10.4031	8.52592	10.9752	18.4943	15.9174
MSTRG.10397	298.428	303.304	436.674	278.761	422.134	1164.81
MSTRG.10398	1.93511	0	4.98468	0	0	0
MSTRG.10399	1081.82	1053.15	1131.33	1022.34	1111.89	1911.32
MSTRG.104	5.98215	3.8007	3.68123	4.74529	6.3447	4.12789
MSTRG.1040	4.4466	6.94487	6.59359	5.64188	5.5148	3.57221
MSTRG.10400	188.627	132.328	145.63	182.058	109.39	104.848
MSTRG.10401	19.6856	11.1203	17.2173	16.82	42.002	32.5034
MSTRG.10402	32.5264	28.9491	30.0398	33.0199	41.7596	76.0134
MSTRG.10403	6.00609	3.54136	6.33817	3.32484	8.54109	11.9639
MSTRG.10404	6.17795	4.35041	4.11118	4.24339	7.56024	8.79764
MSTRG.10405	169.579	61.5934	80.0398	86.2578	40.6472	30.7174
MSTRG.10406	14.299	9.00623	11.2552	8.94638	11.725	22.1727
MSTRG.10407	66.6879	25.8791	26.4941	51.1422	167.636	138.962
MSTRG.10408	10.1863	6.14315	6.98984	11.1774	18.3477	21.3429
MSTRG.10409	62.542	39.6883	63.5148	40.0058	43.3485	102.079
MSTRG.1041	5.03482	7.30773	6.16191	5.17178	5.853	6.28763
MSTRG.10410	4.83673	0.636265	2.22354	1.47141	1.59363	4.74909
MSTRG.10411	0.940175	0.782731	2.26128	1.00204	3.12998	73.4981
MSTRG.10412	134.878	145.116	165.899	137.399	99.0147	97.8696
MSTRG.10413	0.350143	0.580024	0.318467	1.32694	0.260784	50.8733
MSTRG.10414	17.9472	20.1865	17.786	18.5441	18.6653	32.6695
MSTRG.10415	6.20277	4.97392	4.88658	5.17081	5.521	20.6672
MSTRG.10416	325.803	31.4238	37.1366	56.2777	117.919	239.992
MSTRG.10417	0	0.0326644	0.0230781	0.124233	0.60077	0.652016
MSTRG.10418	12.5686	3.15953	2.49403	9.23652	22.3074	36.2107
MSTRG.10419	21.2947	9.58217	10.9629	15.398	35.2873	50.6805
MSTRG.1042	3.38071	5.7559	4.76261	4.28947	2.86974	2.14841
MSTRG.10420	22.2369	13.5362	17.3421	17.7899	24.1286	39.8054
MSTRG.10421	25.5263	133.885	12.4195	23.6098	41.1894	33.1794
MSTRG.10422	14.7081	23.8662	15.7588	32.1973	25.9277	34.9674
MSTRG.10423	18.6477	21.269	20.0388	25.5685	58.989	89.7004
MSTRG.10424	0.605685	0.312954	1.01778	0.61529	0.107311	0.308168
MSTRG.10425	12.1039	12.6782	12.0774	10.6952	13.1914	9.87617
MSTRG.10426	0.781927	1.84962	2.10356	2.01569	1.58338	3.49974
MSTRG.10427	0	0.0652519	0.0278201	0.224534	0.188117	4.97587
MSTRG.10428	26.7227	22.6551	25.2036	14.6844	17.6166	24.5195
MSTRG.10429	4.86846	3.18198	3.26982	4.13434	5.80458	4.92651
MSTRG.1043	1.23141	0.681201	0.608985	1.51318	1.19989	0.971465
MSTRG.10430	18.9607	22.7952	20.3702	32.9206	30.2448	19.1672
MSTRG.10431	1219.77	1012.79	968.475	633.089	462.634	212.861
MSTRG.10432	60.6748	42.1845	43.4404	40.881	27.2149	43.8013
MSTRG.10433	11.4993	7.06407	4.85942	13.0767	26.1008	49.6894
MSTRG.10434	0.19383	3.03328	0.610863	5.94997	8.67098	2.94606
MSTRG.10435	0	0.381132	0.489988	0.342969	1.14941	1.53285
MSTRG.10436	0.595703	1.20018	1.81333	0.317964	1.79989	0.880756
MSTRG.10437	19.3237	16.8687	19.8654	15.2891	15.1543	33.7433
MSTRG.10438	0	0.045136	0	0.555531	0.0988279	0.11544
MSTRG.10439	2.35693	0.43458	0.691724	1.59493	3.42424	7.00579
MSTRG.1044	3.58038	12.4951	3.47588	8.98793	2.42971	2.5992
MSTRG.10440	28.8995	13.9409	16.8704	17.6418	30.8965	32.8597
MSTRG.10441	2.46995	0.578304	2.63206	1.14412	1.04194	1.33858
MSTRG.10442	4.44646	0.765198	4.94024	0.376113	0.630243	2.61954
MSTRG.10443	0.0516082	0.0507505	0.0703218	0.0145513	0.121916	0.119773
MSTRG.10444	14.1175	7.90777	19.7499	6.58991	27.3569	26.1684
MSTRG.10445	18.0036	13.8086	18.9053	22.2192	42.011	215.113
MSTRG.10446	0	0	0	0	37.1025	28.0346
MSTRG.10447	0	0.843126	0.102709	2.96149	0	0.0374995
MSTRG.10448	0.140788	0.0346101	0	0	0	21.2217
MSTRG.10449	0.377159	9.75681	0.158126	10.888	0	0.681751
MSTRG.1045	0.830038	0.571069	0.551073	0.654804	0.586519	4.94574
MSTRG.10450	0	0.0306658	0.0877276	0.105518	0	18.2594
MSTRG.10451	5.29498	3.61981	1.54674	6.03674	0.491164	2.50567
MSTRG.10452	18.5218	4.11403	10.794	12.1505	3.13045	61.8844
MSTRG.10453	0.593104	0.328583	0.0255576	0.167229	0.775181	31.2046
MSTRG.10454	0.137442	0.622037	0.128705	1.04466	0.29207	30.6032
MSTRG.10455	0.179389	0.0826909	0.051832	0.265545	0.538435	26.9852
MSTRG.10456	3.94067	1.42227	2.32887	2.37586	2.67392	8.57676
MSTRG.10457	10.3879	19.5757	10.0722	20.785	6.09151	2.87283
MSTRG.10458	0	0.0362397	0.0437612	0.133752	0.0736749	0.163804
MSTRG.10459	16.0067	17.9799	11.2069	25.9537	5.77209	3.40898
MSTRG.1046	12.8466	11.452	11.5673	24.6973	35.9681	36.5048
MSTRG.10460	1.91017	1.21983	0.527399	1.71428	1.00705	2.55758
MSTRG.10461	82.484	61.1377	55.1436	70.5576	63.082	142.673
MSTRG.10462	31.0832	42.6129	15.86	28.4551	14.601	10.3254
MSTRG.10463	4.46492	16.4409	1.84866	26.3404	7.78295	4.49999
MSTRG.10464	0.168516	0.202405	0.093988	0.0751257	0.117582	0.179886
MSTRG.10465	1.13587	2.08595	8.98285	0.821904	1.44497	1.78317
MSTRG.10467	2.03555	2.46396	1.07149	0.662103	1.32178	0.709878
MSTRG.10468	1.95257	2.18295	2.23733	2.98497	2.11006	4.04002
MSTRG.10469	0	0.74165	1.89722	2.55177	10.6898	0.80784
MSTRG.1047	3.38669	3.67618	3.82682	3.2427	1.14301	1.20983
MSTRG.10470	1.32649	1.33877	0.0804952	0.856292	0.940084	0.243041
MSTRG.10471	4.15493	8.99249	2.52897	9.89875	2.29877	1.06601
MSTRG.10472	0.217403	0.128516	0.0647433	0.11018	0.0766636	0.0812809
MSTRG.10473	26.178	2.42982	3.83917	17.452	28.9769	34.5071
MSTRG.10475	293.367	0	0	0	0	0
MSTRG.10476	0	0	15.3286	0	0	0
MSTRG.10477	28.744	17.5789	12.8552	3.11059	0.260773	0.432501
MSTRG.10478	55.5573	66.5718	20.5537	53.9577	8.40234	3.35015
MSTRG.10479	17.4166	10.7923	3.41374	9.18947	0.717198	0.716169
MSTRG.1048	0.084633	0.241612	0.0886361	0.468918	0.393613	0.158645
MSTRG.10480	8.82436	49.7492	8.32441	46.9437	2.97802	1.28601
MSTRG.10481	6.05075	4.2734	4.33579	4.62209	7.28107	8.44105
MSTRG.10482	0	0.107434	0.178636	0	0.334839	0
MSTRG.10483	1.00752	2.74189	2.34194	2.74273	1.37315	2.24105
MSTRG.10484	0.310211	0.0762641	0.162594	0.393614	0.439747	0.332307
MSTRG.10485	3.43605	9.78953	6.09877	8.52046	6.303	9.05467
MSTRG.10486	0.832656	2.58105	2.42095	2.32732	1.0391	2.2879
MSTRG.10487	3.39737	2.93215	2.67995	5.717	3.69341	10.5581
MSTRG.10488	3.02539	3.63224	2.67585	5.87436	7.76144	11.7468
MSTRG.10489	1.13106	2.69891	1.79033	2.14499	1.45114	1.98439
MSTRG.1049	13.9612	15.2808	14.959	11.2847	6.26317	5.27747
MSTRG.10490	140.868	152.029	182.386	151.176	162.065	313.246
MSTRG.10491	1.48153	1.71995	1.4019	2.00161	2.1145	1.47672
MSTRG.10492	64.3739	56.637	73.6529	50.2682	59.5297	75.5885
MSTRG.10493	6.18489	8.67684	7.19363	9.54001	6.91263	9.30122
MSTRG.10494	2.24412	4.87567	2.58868	6.26073	2.98541	5.42631
MSTRG.10495	0.591461	1.03889	0.54042	0.678997	1.13767	0.879153
MSTRG.10496	2.89902	1.218	1.2424	2.46984	3.32204	5.63422
MSTRG.10497	9.37087	13.8675	6.22545	14.4399	5.64502	8.51529
MSTRG.10498	5.34624	5.28427	3.75394	3.18264	1.91783	1.00782
MSTRG.10499	0.610942	1.69172	0.826971	1.76614	1.26331	1.01615
MSTRG.105	0.0885197	0.0544052	0.166859	0.112315	5.51922	2.72552
MSTRG.1050	28.8546	34.1971	34.2119	9.96831	12.9525	3.94062
MSTRG.10500	17.8692	17.7197	15.7632	43.4685	30.9556	47.0114
MSTRG.10501	2.04996	2.10208	1.46755	2.14786	1.70213	2.40355
MSTRG.10502	1.89438	2.26383	2.17088	3.33773	6.9738	14.4563
MSTRG.10503	1.51988	3.13699	2.40429	2.44142	1.68214	2.26785
MSTRG.10504	19.3581	11.3028	10.9256	18.1063	33.2424	30.6044
MSTRG.10505	6.06477	10.1801	7.2396	10.8617	8.56881	12.1562
MSTRG.10506	2.87213	5.53698	3.64619	6.19531	4.4257	6.80147
MSTRG.10507	0.637629	1.73859	1.61009	1.54451	0.595672	0.372541
MSTRG.10508	5.00906	5.19946	6.70871	5.88475	4.3388	11.6251
MSTRG.10509	6.41854	6.74491	7.19332	11.3773	12.835	13.6263
MSTRG.1051	9.06161	21.1991	15.5036	11.7846	14.3138	11.221
MSTRG.10510	1.31294	1.41096	1.95051	1.46705	2.23851	0.966705
MSTRG.10511	1.20589	2.02681	1.4241	1.64914	1.42441	0.527221
MSTRG.10512	1.11115	3.68779	1.86346	1.87978	4.3311	0.297549
MSTRG.10513	3.9493	2.47813	1.97423	2.99819	4.77255	2.15871
MSTRG.10514	37.7222	35.1727	40.1819	38.1342	39.34	54.7779
MSTRG.10515	2.52765	1.75926	2.2124	1.81981	0.929833	0.845644
MSTRG.10516	1.08655	1.8794	1.39107	1.52086	1.07255	1.35089
MSTRG.10517	10.6777	10.0688	8.98234	13.9133	18.1479	31.8737
MSTRG.10518	0.325096	1.044	0.685765	0.756221	0.388793	0.119702
MSTRG.10519	0.958116	0.500539	0.527236	0.911748	2.20681	2.30913
MSTRG.1052	11.0931	18.8176	14.2435	16.6554	3.93085	2.97058
MSTRG.10520	30.68	46.2057	27.4479	25.7301	9.6518	7.2937
MSTRG.10521	1.41571	0.782957	0.370886	0.510401	0.230262	0.438226
MSTRG.10522	191.042	57.4347	101.885	50.5105	11.5006	13.7546
MSTRG.10523	0.0567825	0.0348975	0.0178521	0.0960645	1.83072	0.117452
MSTRG.10524	52.6286	12.4666	16.7892	25.343	9.30476	4.50025
MSTRG.10525	187.098	139.709	163.536	164.173	193.56	376.63
MSTRG.10526	15.5513	10.0523	15.8508	19.6236	19.5724	28.8817
MSTRG.10527	26.224	17.8123	21.2393	22.2641	28.4089	44.6865
MSTRG.10528	29.4333	13.4306	14.0694	15.0093	32.4547	36.6784
MSTRG.10529	6.80384	8.40084	6.76467	7.99701	6.4696	9.60089
MSTRG.1053	13.431	22.1884	21.6119	18.8517	8.68181	9.76232
MSTRG.10530	24.6124	14.2742	18.3086	14.2491	40.2421	134.391
MSTRG.10531	23.6443	15.8535	18.2305	12.8609	21.3288	28.5845
MSTRG.10532	19.3899	13.6899	17.8961	13.5808	17.0855	16.861
MSTRG.10533	560.2	549.964	678.951	539.923	607.114	850.96
MSTRG.10534	81.2792	77.8537	28.8327	94.7353	29.8298	22.4923
MSTRG.10535	5.87995	7.58794	3.38912	8.70252	1.04161	0
MSTRG.10537	23.4478	43.2704	23.1371	52.5449	9.34533	9.23715
MSTRG.10538	3.53026	1.76472	1.15942	2.88661	6.92192	7.2477
MSTRG.10539	82.6474	24.0888	20.6641	59.9819	99.1596	78.6509
MSTRG.1054	0.6871	0.654779	0.81018	0.490229	0.273908	0.115122
MSTRG.10540	0.520087	0.15645	0.379327	0.356669	0.201317	0
MSTRG.10541	16.6614	5.13459	15.988	5.85572	13.2216	14.9561
MSTRG.10542	2.40505	0.620655	0.037794	0.152527	0.344606	37.171
MSTRG.10543	21.5845	73.2671	12.9168	92.0676	18.0353	11.0141
MSTRG.10545	1.84439	0.75479	0.734621	2.18416	0.179003	0.0450913
MSTRG.10546	0	0.0393316	0.0335362	0	0	0
MSTRG.10547	0.116145	0.314092	0.0243478	0.147366	0	0
MSTRG.10548	0.119656	0.538658	0	0.455488	0	0
MSTRG.10549	3.14865	4.18857	0.369442	2.91021	0.329694	0.22838
MSTRG.1055	1.47852	1.03592	0.542414	0.594028	3.3531	1.76188
MSTRG.10550	0	0.215917	0.0779931	0.134873	0.0915507	1.95202
MSTRG.10551	0.73124	4.14421	0.992676	5.28896	0.942309	70.1466
MSTRG.10552	7.21159	3.44452	4.24053	5.02403	5.33576	13.0479
MSTRG.10553	11.3915	5.41482	5.96205	14.6842	11.9031	37.1353
MSTRG.10554	99.942	31.396	31.9586	63.8269	68.8924	85.0221
MSTRG.10555	8.31253	1.08707	0.592405	0.98428	0.0588918	0.0445013
MSTRG.10556	0.479195	0.0883171	0.058554	0.583069	0.763846	0.577456
MSTRG.10557	22.2344	24.1899	18.0131	21.973	224.187	96.5541
MSTRG.10559	21.0302	9.88563	15.7963	13.4516	13.8931	47.1824
MSTRG.1056	11.0385	16.0074	16.3333	13.5886	8.19934	6.7753
MSTRG.10560	0.506464	0.366617	0.483668	0.571205	6.58042	4.68656
MSTRG.10561	7.90506	9.3955	5.36843	12.8832	2.31179	2.06769
MSTRG.10562	5.65189	3.16483	2.08637	5.07673	13.7175	20.1946
MSTRG.10563	0	0.0256619	0.032773	0.220604	0.406627	78.2434
MSTRG.10564	0.403844	0.148924	0.126988	4.6116	3.86376	2.4873
MSTRG.10565	11.3143	5.69349	9.07966	6.28058	18.9185	25.3745
MSTRG.10566	379.48	538.237	619.501	534.231	2286.09	1958.46
MSTRG.10567	3.71954	3.18338	4.73304	2.55148	6.64038	22.677
MSTRG.10568	17.2661	19.5878	27.7774	20.1702	25.5223	41.0099
MSTRG.10569	2.53044	1.0922	1.96055	1.07021	1.79316	2.179
MSTRG.1057	80.0775	141.617	124.977	114.636	62.5056	37.9777
MSTRG.10570	10.587	6.90596	10.357	7.10446	18.2573	47.0616
MSTRG.10571	3.31853	4.06257	2.49874	1.48946	4.05574	4.32539
MSTRG.10572	7.22976	3.63661	5.06045	5.44595	4.94453	15.88
MSTRG.10573	6.34151	3.05596	5.11509	4.78948	6.68679	12.5005
MSTRG.10574	9.85627	7.50575	7.73562	10.3706	11.4574	18.3146
MSTRG.10575	6.31209	3.37336	4.09586	3.88176	5.60988	11.1452
MSTRG.10576	7.86028	3.50944	3.91108	5.08212	5.47455	8.51626
MSTRG.10577	38.3696	19.1174	21.5692	27.9042	54.7733	69.1489
MSTRG.10578	6.84275	3.17073	4.10807	5.69655	7.83263	11.2595
MSTRG.10579	46.647	30.8973	35.793	33.1728	51.6743	98.7692
MSTRG.1058	4.62625	7.26626	6.07956	6.26466	3.87948	3.59806
MSTRG.10580	47.0251	27.0762	34.0895	27.566	42.6228	61.3467
MSTRG.10581	3.01161	0.63462	0.751584	2.24417	4.26867	9.86962
MSTRG.10582	16.0051	10.2895	14.7468	10.9202	15.2268	34.3177
MSTRG.10583	26.5023	12.1255	15.7919	20.1559	46.2985	46.8194
MSTRG.10584	1.59236	1.49662	2.00795	1.87426	2.11338	3.3494
MSTRG.10585	0.537065	0.099026	0.0844488	0.454296	0.380619	0
MSTRG.10586	0	15.8272	11.149	4.73549	1.98372	1.49911
MSTRG.10587	3.64074	6.65652	7.42506	15.2215	3.41666	3.9159
MSTRG.10588	1.07897	0.950111	0.666107	1.1043	0.588622	1.61004
MSTRG.10589	2.99192	1.78481	0.876487	2.86767	1.5617	3.78943
MSTRG.1059	2.7687	3.25078	5.83897	3.43744	1.28722	1.77378
MSTRG.10590	1.40011	1.50355	1.42081	1.87309	0.639183	1.63248
MSTRG.10591	5.16203	2.38888	3.27153	2.28786	3.70026	2.37319
MSTRG.10592	2.22161	2.08526	2.08293	3.22187	2.17116	2.96314
MSTRG.10593	0.70014	0.989724	0.961355	1.34238	0.645048	1.69364
MSTRG.10594	1.48141	1.61976	1.71929	1.43944	1.06206	2.13797
MSTRG.10595	12.7983	10.001	10.4442	20.4915	2.59147	19.5839
MSTRG.10596	5.50603	4.61443	3.74817	4.49554	4.80597	3.00534
MSTRG.10597	0.715587	0.571662	0.374958	0.680952	3.10599	1.53303
MSTRG.10598	1.63899	0.36289	0.652811	0.55455	3.46131	2.50501
MSTRG.10599	5.07109	0.74521	0.585156	0.476573	1.37383	0.314067
MSTRG.106	16.2199	8.07245	8.70711	12.904	23.7814	25.05
MSTRG.1060	1.91616	0.847943	1.70718	1.86395	1.90118	0.461809
MSTRG.10600	14.8472	2.20938	3.35938	5.12933	5.85888	8.19709
MSTRG.10601	1.94775	6.58413	5.81844	1.23566	1.38038	0
MSTRG.10602	1.4943	1.20542	1.29707	0.947992	0.694979	0.700268
MSTRG.10603	3.23562	3.55533	3.65674	3.70699	1.21321	3.2138
MSTRG.10604	15.205	12.3816	11.8151	12.9119	9.60559	18.3214
MSTRG.10605	1.69071	2.12943	2.01255	2.08056	1.48868	1.79727
MSTRG.10606	0.878056	0.898444	0.817088	0.857828	0.563166	0.593423
MSTRG.10607	1.20818	1.47111	1.17278	0.896407	0.924265	1.51061
MSTRG.10608	3.159	1.57297	1.6967	3.0328	3.83438	8.1493
MSTRG.10609	1.45965	2.62097	1.9678	2.72206	2.11951	1.5102
MSTRG.1061	1.78581	2.06346	1.72694	1.21008	1.03426	1.78431
MSTRG.10610	2.0451	2.38734	1.90146	2.13214	2.35153	3.00649
MSTRG.10611	1.79903	2.66236	2.18232	2.73912	3.89158	5.95633
MSTRG.10612	1.66983	1.58943	1.88844	1.68882	0.797516	1.74975
MSTRG.10613	1.22949	0.99958	0.726394	1.31212	1.95081	3.55299
MSTRG.10614	3.04054	4.16319	4.48372	3.81424	1.65424	2.23172
MSTRG.10615	4.27272	4.37456	3.48324	7.01924	8.46291	8.05672
MSTRG.10616	1.92054	1.8196	1.95003	1.46259	1.42914	1.89269
MSTRG.10617	2.60003	0.848892	1.45579	0.719242	3.20102	1.64979
MSTRG.10618	3.5365	3.5878	2.60282	5.49271	8.00834	4.82208
MSTRG.10619	5.25631	4.35359	4.41476	6.30406	6.23206	8.67589
MSTRG.1062	0.583776	0.406636	1.6725	4.99287	0.183877	0.364763
MSTRG.10620	2.45932	3.51597	2.8088	3.22842	4.98856	4.01949
MSTRG.10621	4.02013	3.18062	2.11453	4.23519	2.59007	3.48405
MSTRG.10622	7.72598	4.75143	4.0462	5.65296	11.5651	17.1911
MSTRG.10623	1.91272	5.6428	13.0668	4.09238	1.1562	3.79631
MSTRG.10624	1.64068	0.774739	2.49618	1.92326	4.88023	5.6278
MSTRG.10625	1.53489	1.98268	1.23836	1.93244	1.60638	0.850823
MSTRG.10626	5.00677	3.58561	2.44142	14.4256	12.1338	6.2002
MSTRG.10627	1.43447	0.892808	0.661632	1.44816	1.27984	1.237
MSTRG.10628	0.0875153	0	0.0550381	0.0370134	0.0310111	0.257789
MSTRG.10629	1.75551	2.85923	2.39207	1.1137	2.17723	0.940199
MSTRG.1063	0	0.0333962	0.0719989	0.114895	0.110696	0
MSTRG.10630	2.14666	1.50663	2.10011	1.65356	3.29426	1.85949
MSTRG.10631	44.1661	11.239	17.9007	17.7096	30.8837	13.9029
MSTRG.10632	3.48115	2.53647	3.01952	2.24046	2.89616	2.90469
MSTRG.10633	19.7422	14.4991	11.2158	22.3995	25.6682	25.4911
MSTRG.10634	7.87097	4.73317	7.03892	6.01316	20.3248	19.9846
MSTRG.10635	5.82059	3.0509	4.70078	2.27725	3.60667	5.65825
MSTRG.10636	32.1243	22.1274	22.7329	27.0131	29.1299	65.8042
MSTRG.10637	3.02357	1.58802	1.74305	2.86756	2.61358	5.5082
MSTRG.10638	4.95441	4.46199	7.18979	3.4136	4.18271	3.99972
MSTRG.10639	1.2467	1.13118	1.1373	1.0217	0.79116	1.21881
MSTRG.1064	0	0.106463	0.133566	0	0.260861	0.115953
MSTRG.10640	4.71295	2.32811	3.15943	2.7166	8.35333	3.2435
MSTRG.10641	5.14112	2.5002	1.75176	3.68718	8.08084	1.79442
MSTRG.10642	1.41626	0.557277	1.17676	1.11961	1.69011	3.46115
MSTRG.10643	1.21751	0.261905	0.483879	0.51493	1.1019	0.577963
MSTRG.10644	1.48144	0.990623	1.23111	1.32658	1.7269	2.85654
MSTRG.10645	0.339075	0.396448	1.36526	4.02054	13.7089	5.60941
MSTRG.10646	1.62909	0.88111	1.02453	2.06701	2.53999	11.2552
MSTRG.10647	0	0	33.2055	0	0	0
MSTRG.10648	272.974	426.701	509.336	299.007	325.807	859.004
MSTRG.10649	4.01788	1.97589	3.86252	1.59422	1.99255	3.8721
MSTRG.1065	3.08035	4.86727	3.8212	7.57193	5.81767	3.97578
MSTRG.10650	0.801767	1.08411	1.34461	0.968846	1.17702	0.705449
MSTRG.10651	15.9141	5.59915	7.75561	9.2082	12.3624	17.7763
MSTRG.10652	1.80201	3.42137	4.5387	3.29415	3.10458	19.7874
MSTRG.10653	2.32973	0.675524	1.24489	1.68079	1.00347	4.34996
MSTRG.10654	3.95976	3.56925	3.8087	2.50028	3.14215	6.2252
MSTRG.10655	192.906	56.2844	45.0514	101.085	167.243	919.632
MSTRG.10656	87.6797	86.5197	96.2861	90.1027	65.6591	159.614
MSTRG.10657	17.3851	9.24562	12.603	12.4609	18.5648	43.3648
MSTRG.10658	0	0.0393878	0.0484357	0.128382	0.221491	1.22407
MSTRG.10659	18.0877	5.32101	6.3669	13.8914	23.954	24.3242
MSTRG.1066	232.4	262.412	261.143	147.25	107.326	46.9572
MSTRG.10660	9.24001	6.36295	7.65949	4.95845	3.62627	5.73356
MSTRG.10661	1.13434	1.15034	1.01062	1.19938	0.778828	0.455646
MSTRG.10662	0	0.62477	0	0.187388	0	0
MSTRG.10663	0	0.0578763	0	0	0.0417099	0
MSTRG.10664	0.103586	0.0127332	0	0	0	0
MSTRG.10667	1.03368	0.816031	1.03509	1.10867	0.980839	0.856117
MSTRG.10668	0.156436	0.0576886	0.196764	0.26465	0.443467	2.09457
MSTRG.10669	2.66415	1.90789	3.27543	1.54244	2.4639	4.5262
MSTRG.1067	4.9919	2.64271	3.0044	6.07555	5.5028	2.31117
